135,"Milla Jovovich",2004,"Resident Evil: Apocalypse",Principale
135,"Sienna Guillory",2004,"Resident Evil: Apocalypse",Secondario
135,"Sophie Vavasseur",2004,"Resident Evil: Apocalypse",Secondario
137,"Raffey Cassidy",2015,"Tomorrowland",Secondario
137,"George Clooney",2015,"Tomorrowland",Secondario
137,"Hugh Laurie",2015,"Tomorrowland",Secondario
137,"Britt Robertson",2015,"Tomorrowland",Principale
137,"Thomas Robinson",2015,"Tomorrowland",Secondario
139,"Mara Wilson",2000,"Thomas and the Magic Railroad",Secondario
139,"Alec Baldwin",2000,"Thomas and the Magic Railroad",Principale
139,"Peter Fonda",2000,"Thomas and the Magic Railroad",Secondario
141,"Frankie Faison",2001,"Down to Earth",Secondario
141,"Chris Rock",2001,"Down to Earth",Principale
141,"Eugene Levy",2001,"Down to Earth",Secondario
141,"Chazz Palminteri",2001,"Down to Earth",Secondario
141,"Regina King",2001,"Down to Earth",Secondario
142,"Adam Baldwin",2005,"Serenity",Secondario
142,"Alan Tudyk",2005,"Serenity",Secondario
142,"Nathan Fillion",2005,"Serenity",Principale
142,"Morena Baccarin",2005,"Serenity",Secondario
142,"Gina Torres",2005,"Serenity",Secondario
143,"Scarlett Johansson",2005,"The Island",Secondario
143,"Ewan McGregor",2005,"The Island",Principale
143,"Sean Bean",2005,"The Island",Secondario
143,"Steve Buscemi",2005,"The Island",Secondario
143,"Djimon Hounsou",2005,"The Island",Secondario
145,"Joss Ackland",1991,"Bill & Ted's Bogus Journey",Secondario
145,"George Carlin",1991,"Bill & Ted's Bogus Journey",Secondario
145,"Alex Winter",1991,"Bill & Ted's Bogus Journey",Secondario
145,"Keanu Reeves",1991,"Bill & Ted's Bogus Journey",Principale
145,"William Sadler",1991,"Bill & Ted's Bogus Journey",Secondario
146,"Christopher Lloyd",1989,"Back to the Future Part II",Secondario
146,"Lea Thompson",1989,"Back to the Future Part II",Secondario
146,"James Tolkan",1989,"Back to the Future Part II",Secondario
146,"Elisabeth Shue",1989,"Back to the Future Part II",Secondario
146,"Michael J. Fox",1989,"Back to the Future Part II",Principale
147,"Freddie Highmore",2009,"Astro Boy",Secondario
147,"Bill Nighy",2009,"Astro Boy",Secondario
147,"Nicolas Cage",2009,"Astro Boy",Principale
147,"Kristen Bell",2009,"Astro Boy",Secondario
147,"Donald Sutherland",2009,"Astro Boy",Secondario
149,"Michael B. Jordan",2015,"Fantastic Four",Secondario
149,"Toby Kebbell",2015,"Fantastic Four",Secondario
149,"Jamie Bell",2015,"Fantastic Four",Secondario
149,"Kate Mara",2015,"Fantastic Four",Secondario
149,"Miles Teller",2015,"Fantastic Four",Principale
150,"Jeff Bridges",2001,"K-PAX",Principale
150,"Kevin Spacey",2001,"K-PAX",Secondario
150,"Mary McCormack",2001,"K-PAX",Secondario
150,"Alfre Woodard",2001,"K-PAX",Secondario
150,"Ajay Naidu",2001,"K-PAX",Secondario
151,"William Shatner",1986,"Star Trek IV: The Voyage Home",Principale
151,"Leonard Nimoy",1986,"Star Trek IV: The Voyage Home",Secondario
151,"DeForest Kelley",1986,"Star Trek IV: The Voyage Home",Secondario
151,"James Doohan",1986,"Star Trek IV: The Voyage Home",Secondario
151,"George Takei",1986,"Star Trek IV: The Voyage Home",Secondario
153,"Jessica Biel",2009,"Planet 51",Secondario
153,"Justin Long",2009,"Planet 51",Secondario
153,"Dwayne Johnson",2009,"Planet 51",Principale
153,"Seann William Scott",2009,"Planet 51",Secondario
153,"Gary Oldman",2009,"Planet 51",Secondario
156,"Kevin Peter Hall",1990,"Predator 2",Principale
156,"Danny Glover",1990,"Predator 2",Secondario
156,"Gary Busey",1990,"Predator 2",Secondario
156,"Rubén Blades",1990,"Predator 2",Secondario
156,"María Conchita Alonso",1990,"Predator 2",Secondario
157,"Vasily Stepanov",2008,"Obitaemyy Ostrov",Principale
157,"Pyotr Fyodorov",2008,"Obitaemyy Ostrov",Secondario
157,"???? ???????",2008,"Obitaemyy Ostrov",Secondario
157,"Fyodor Bondarchuk",2008,"Obitaemyy Ostrov",Secondario
160,"William Shatner",1989,"Star Trek V: The Final Frontier",Principale
160,"Leonard Nimoy",1989,"Star Trek V: The Final Frontier",Secondario
160,"DeForest Kelley",1989,"Star Trek V: The Final Frontier",Secondario
160,"James Doohan",1989,"Star Trek V: The Final Frontier",Secondario
160,"George Takei",1989,"Star Trek V: The Final Frontier",Secondario
161,"Tim Blake Nelson",2008,"The Incredible Hulk",Secondario
161,"William Hurt",2008,"The Incredible Hulk",Secondario
161,"Tim Roth",2008,"The Incredible Hulk",Secondario
161,"Edward Norton",2008,"The Incredible Hulk",Principale
161,"Liv Tyler",2008,"The Incredible Hulk",Secondario
162,"Gwyneth Paltrow",2008,"Iron Man",Secondario
162,"Jeff Bridges",2008,"Iron Man",Secondario
162,"Shaun Toub",2008,"Iron Man",Secondario
162,"Terrence Howard",2008,"Iron Man",Secondario
162,"Robert Downey Jr.",2008,"Iron Man",Principale
164,"William Shatner",1991,"Star Trek VI: The Undiscovered Country",Principale
164,"Leonard Nimoy",1991,"Star Trek VI: The Undiscovered Country",Secondario
164,"DeForest Kelley",1991,"Star Trek VI: The Undiscovered Country",Secondario
164,"James Doohan",1991,"Star Trek VI: The Undiscovered Country",Secondario
164,"George Takei",1991,"Star Trek VI: The Undiscovered Country",Secondario
167,"Elizabeth Mkandawie",2009,"District 9",Secondario
167,"Sylvaine Strike",2009,"District 9",Secondario
167,"Sharlto Copley",2009,"District 9",Principale
167,"Jason Cope",2009,"District 9",Secondario
167,"Nathalie Boltt",2009,"District 9",Secondario
168,"Hugo Weaving",2011,"Captain America: The First Avenger",Secondario
168,"Chris Evans",2011,"Captain America: The First Avenger",Principale
168,"Tommy Lee Jones",2011,"Captain America: The First Avenger",Secondario
168,"Hayley Atwell",2011,"Captain America: The First Avenger",Secondario
168,"Sebastian Stan",2011,"Captain America: The First Avenger",Secondario
169,"Bruce Willis",1997,"The Fifth Element",Principale
169,"Milla Jovovich",1997,"The Fifth Element",Secondario
169,"Gary Oldman",1997,"The Fifth Element",Secondario
169,"Ian Holm",1997,"The Fifth Element",Secondario
169,"Chris Tucker",1997,"The Fifth Element",Secondario
170,"Max von Sydow",2002,"Minority Report",Secondario
170,"Samantha Morton",2002,"Minority Report",Secondario
170,"Lois Smith",2002,"Minority Report",Secondario
170,"Tom Cruise",2002,"Minority Report",Principale
170,"Colin Farrell",2002,"Minority Report",Secondario
172,"Matt Lauer",2009,"Land of the Lost",Secondario
172,"Will Ferrell",2009,"Land of the Lost",Principale
172,"Anna Friel",2009,"Land of the Lost",Secondario
172,"Danny McBride",2009,"Land of the Lost",Secondario
172,"Jorma Taccone",2009,"Land of the Lost",Secondario
174,"Gerard Butler",2009,"Gamer",Principale
174,"Logan Lerman",2009,"Gamer",Secondario
174,"Amber Valletta",2009,"Gamer",Secondario
174,"Terry Crews",2009,"Gamer",Secondario
174,"Michael C. Hall",2009,"Gamer",Secondario
175,"Shia LaBeouf",2007,"Transformers",Principale
175,"Josh Duhamel",2007,"Transformers",Secondario
175,"Megan Fox",2007,"Transformers",Secondario
175,"Rachael Taylor",2007,"Transformers",Secondario
175,"Tyrese Gibson",2007,"Transformers",Secondario
177,"Simon Pegg",2016,"Star Trek Beyond",Secondario
177,"Karl Urban",2016,"Star Trek Beyond",Secondario
177,"Zachary Quinto",2016,"Star Trek Beyond",Secondario
177,"Chris Pine",2016,"Star Trek Beyond",Principale
177,"Zoe Saldana",2016,"Star Trek Beyond",Secondario
178,"Mark Hamill",1980,"The Empire Strikes Back",Principale
178,"Harrison Ford",1980,"The Empire Strikes Back",Secondario
178,"Billy Dee Williams",1980,"The Empire Strikes Back",Secondario
178,"Carrie Fisher",1980,"The Empire Strikes Back",Secondario
178,"Anthony Daniels",1980,"The Empire Strikes Back",Secondario
179,"Mark Hamill",1983,"Return of the Jedi",Principale
179,"Harrison Ford",1983,"Return of the Jedi",Secondario
179,"Billy Dee Williams",1983,"Return of the Jedi",Secondario
179,"Carrie Fisher",1983,"Return of the Jedi",Secondario
179,"Anthony Daniels",1983,"Return of the Jedi",Secondario
180,"Ian McDiarmid",1999,"Star Wars: Episode I - The Phantom Menace",Secondario
180,"Ewan McGregor",1999,"Star Wars: Episode I - The Phantom Menace",Secondario
180,"Jake Lloyd",1999,"Star Wars: Episode I - The Phantom Menace",Secondario
180,"Liam Neeson",1999,"Star Wars: Episode I - The Phantom Menace",Principale
180,"Natalie Portman",1999,"Star Wars: Episode I - The Phantom Menace",Secondario
181,"Hayden Christensen",2002,"Star Wars: Episode II - Attack of the Clones",Secondario
181,"Samuel L. Jackson",2002,"Star Wars: Episode II - Attack of the Clones",Secondario
181,"Ian McDiarmid",2002,"Star Wars: Episode II - Attack of the Clones",Secondario
181,"Ewan McGregor",2002,"Star Wars: Episode II - Attack of the Clones",Principale
181,"Natalie Portman",2002,"Star Wars: Episode II - Attack of the Clones",Secondario
182,"Hayden Christensen",2005,"Star Wars: Episode III - Revenge of the Sith",Secondario
182,"Samuel L. Jackson",2005,"Star Wars: Episode III - Revenge of the Sith",Secondario
182,"Ian McDiarmid",2005,"Star Wars: Episode III - Revenge of the Sith",Secondario
182,"Ewan McGregor",2005,"Star Wars: Episode III - Revenge of the Sith",Principale
182,"Natalie Portman",2005,"Star Wars: Episode III - Revenge of the Sith",Secondario
183,"Alfred Abel",1927,"Metropolis",Secondario
183,"Gustav Fröhlich",1927,"Metropolis",Secondario
183,"Brigitte Helm",1927,"Metropolis",Principale
183,"Rudolf Klein-Rogge",1927,"Metropolis",Secondario
183,"Fritz Rasp",1927,"Metropolis",Secondario
184,"Jason Lee",2001,"Vanilla Sky",Secondario
184,"Tom Cruise",2001,"Vanilla Sky",Principale
184,"Kurt Russell",2001,"Vanilla Sky",Secondario
184,"Cameron Diaz",2001,"Vanilla Sky",Secondario
184,"Penélope Cruz",2001,"Vanilla Sky",Secondario
186,"Ned Beatty",1978,"Superman",Secondario
186,"Gene Hackman",1978,"Superman",Secondario
186,"Christopher Reeve",1978,"Superman",Principale
186,"Margot Kidder",1978,"Superman",Secondario
186,"Marlon Brando",1978,"Superman",Secondario
187,"Ayano Fukuda",2013,"??????????",Secondario
187,"Haruma Miura",2013,"??????????",Secondario
187,"Arata Furuta",2013,"??????????",Secondario
187,"Shun Oguri",2013,"??????????",Principale
187,"Yu Aoi",2013,"??????????",Secondario
188,"Sam Elliott",2003,"Hulk",Secondario
188,"Jennifer Connelly",2003,"Hulk",Secondario
188,"Josh Lucas",2003,"Hulk",Secondario
188,"Eric Bana",2003,"Hulk",Principale
189,"Brent Spiner",1994,"Star Trek: Generations",Secondario
189,"Patrick Stewart",1994,"Star Trek: Generations",Principale
189,"Jonathan Frakes",1994,"Star Trek: Generations",Secondario
189,"LeVar Burton",1994,"Star Trek: Generations",Secondario
189,"Michael Dorn",1994,"Star Trek: Generations",Secondario
191,"Jennifer Jason Leigh",1999,"eXistenZ",Principale
191,"Don McKellar",1999,"eXistenZ",Secondario
191,"Willem Dafoe",1999,"eXistenZ",Secondario
191,"Ian Holm",1999,"eXistenZ",Secondario
191,"Jude Law",1999,"eXistenZ",Secondario
193,"Christopher Lloyd",1990,"Back to the Future Part III",Secondario
193,"Lea Thompson",1990,"Back to the Future Part III",Secondario
193,"Thomas F. Wilson",1990,"Back to the Future Part III",Secondario
193,"Mary Steenburgen",1990,"Back to the Future Part III",Secondario
193,"Michael J. Fox",1990,"Back to the Future Part III",Principale
194,"Jose Pablo Cantillo",2015,"Chappie",Secondario
194,"Dev Patel",2015,"Chappie",Secondario
194,"Sharlto Copley",2015,"Chappie",Principale
194,"Yolandi Visser",2015,"Chappie",Secondario
194,"Ninja",2015,"Chappie",Secondario
195,"Kaya Scodelario",2014,"The Maze Runner",Secondario
195,"Ki Hong Lee",2014,"The Maze Runner",Secondario
195,"Blake Cooper",2014,"The Maze Runner",Secondario
195,"Dylan O'Brien",2014,"The Maze Runner",Principale
195,"Aml Ameen",2014,"The Maze Runner",Secondario
196,"Ben Foster",2009,"Pandorum",Principale
196,"Cung Le",2009,"Pandorum",Secondario
196,"Antje Traue",2009,"Pandorum",Secondario
196,"Cam Gigandet",2009,"Pandorum",Secondario
196,"Dennis Quaid",2009,"Pandorum",Secondario
197,"Brent Spiner",1996,"Star Trek: First Contact",Secondario
197,"Patrick Stewart",1996,"Star Trek: First Contact",Principale
197,"Jonathan Frakes",1996,"Star Trek: First Contact",Secondario
197,"LeVar Burton",1996,"Star Trek: First Contact",Secondario
197,"Michael Dorn",1996,"Star Trek: First Contact",Secondario
198,"Isabel Lucas",2009,"Daybreakers",Secondario
198,"Sam Neill",2009,"Daybreakers",Secondario
198,"Willem Dafoe",2009,"Daybreakers",Secondario
198,"Ethan Hawke",2009,"Daybreakers",Principale
198,"Claudia Karvan",2009,"Daybreakers",Secondario
199,"Ving Rhames",2009,"Surrogates",Secondario
199,"Rosamund Pike",2009,"Surrogates",Secondario
199,"James Cromwell",2009,"Surrogates",Secondario
199,"Bruce Willis",2009,"Surrogates",Principale
199,"Radha Mitchell",2009,"Surrogates",Secondario
201,"Sigourney Weaver",2009,"Avatar",Secondario
201,"Michelle Rodriguez",2009,"Avatar",Secondario
201,"Stephen Lang",2009,"Avatar",Secondario
201,"Sam Worthington",2009,"Avatar",Principale
201,"Zoe Saldana",2009,"Avatar",Secondario
202,"Brent Spiner",1998,"Star Trek: Insurrection",Secondario
202,"Patrick Stewart",1998,"Star Trek: Insurrection",Principale
202,"Jonathan Frakes",1998,"Star Trek: Insurrection",Secondario
202,"LeVar Burton",1998,"Star Trek: Insurrection",Secondario
202,"Michael Dorn",1998,"Star Trek: Insurrection",Secondario
203,"Brent Spiner",2002,"Star Trek: Nemesis",Secondario
203,"Patrick Stewart",2002,"Star Trek: Nemesis",Principale
203,"Jonathan Frakes",2002,"Star Trek: Nemesis",Secondario
203,"LeVar Burton",2002,"Star Trek: Nemesis",Secondario
203,"Michael Dorn",2002,"Star Trek: Nemesis",Secondario
205,"Bridget Moynahan",2004,"I, Robot",Secondario
205,"Alan Tudyk",2004,"I, Robot",Secondario
205,"Bruce Greenwood",2004,"I, Robot",Secondario
205,"James Cromwell",2004,"I, Robot",Secondario
205,"Will Smith",2004,"I, Robot",Principale
206,"Mila Kunis",2010,"The Book of Eli",Secondario
206,"Jennifer Beals",2010,"The Book of Eli",Secondario
206,"Denzel Washington",2010,"The Book of Eli",Principale
206,"Ray Stevenson",2010,"The Book of Eli",Secondario
206,"Gary Oldman",2010,"The Book of Eli",Secondario
208,"Jeff Bridges",2010,"TRON: Legacy",Secondario
208,"Bruce Boxleitner",2010,"TRON: Legacy",Secondario
208,"Olivia Wilde",2010,"TRON: Legacy",Secondario
208,"Yaya DaCosta",2010,"TRON: Legacy",Secondario
208,"Garrett Hedlund",2010,"TRON: Legacy",Principale
209,"Anne Bancroft",2008,"Delgo",Secondario
209,"Jennifer Love Hewitt",2008,"Delgo",Secondario
209,"Freddie Prinze Jr.",2008,"Delgo",Principale
209,"Val Kilmer",2008,"Delgo",Secondario
209,"Chris Kattan",2008,"Delgo",Secondario
211,"Don Cheadle",2000,"Mission to Mars",Secondario
211,"Jerry O'Connell",2000,"Mission to Mars",Secondario
211,"Gary Sinise",2000,"Mission to Mars",Principale
211,"Tim Robbins",2000,"Mission to Mars",Secondario
211,"Connie Nielsen",2000,"Mission to Mars",Secondario
213,"Ryan Reynolds",2009,"X-Men Origins: Wolverine",Secondario
213,"Lynn Collins",2009,"X-Men Origins: Wolverine",Secondario
213,"Liev Schreiber",2009,"X-Men Origins: Wolverine",Secondario
213,"Danny Huston",2009,"X-Men Origins: Wolverine",Secondario
213,"Hugh Jackman",2009,"X-Men Origins: Wolverine",Principale
214,"Doris Roberts",2009,"Aliens in the Attic",Secondario
214,"Robert Hoffman",2009,"Aliens in the Attic",Secondario
214,"Kevin Nealon",2009,"Aliens in the Attic",Secondario
214,"Carter Jenkins",2009,"Aliens in the Attic",Principale
214,"Austin Butler",2009,"Aliens in the Attic",Secondario
215,"Ving Rhames",2001,"Final Fantasy: The Spirits Within",Secondario
215,"Ming-Na Wen",2001,"Final Fantasy: The Spirits Within",Secondario
215,"Donald Sutherland",2001,"Final Fantasy: The Spirits Within",Principale
215,"Alec Baldwin",2001,"Final Fantasy: The Spirits Within",Secondario
215,"Steve Buscemi",2001,"Final Fantasy: The Spirits Within",Secondario
217,"Mark Addy",2002,"The Time Machine",Secondario
217,"Phyllida Law",2002,"The Time Machine",Secondario
217,"Laura Kirk",2002,"The Time Machine",Secondario
217,"Guy Pearce",2002,"The Time Machine",Principale
217,"Sienna Guillory",2002,"The Time Machine",Secondario
219,"Mimi Rogers",1998,"Lost in Space",Secondario
219,"Matt LeBlanc",1998,"Lost in Space",Secondario
219,"William Hurt",1998,"Lost in Space",Secondario
219,"Gary Oldman",1998,"Lost in Space",Principale
219,"Heather Graham",1998,"Lost in Space",Secondario
220,"Cheech Marin",2003,"Good Boy!",Secondario
220,"Liam Aiken",2003,"Good Boy!",Secondario
220,"Molly Shannon",2003,"Good Boy!",Principale
220,"Matthew Broderick",2003,"Good Boy!",Secondario
220,"Donald Faison",2003,"Good Boy!",Secondario
222,"Lea Thompson",2014,"Left Behind",Secondario
222,"Nicky Whelan",2014,"Left Behind",Secondario
222,"Nicolas Cage",2014,"Left Behind",Principale
222,"Martin Klebba",2014,"Left Behind",Secondario
222,"Chad Michael Murray",2014,"Left Behind",Secondario
224,"Brenton Thwaites",2014,"The Giver",Secondario
224,"Odeya Rush",2014,"The Giver",Secondario
224,"Jeff Bridges",2014,"The Giver",Principale
224,"Alexander Skarsgård",2014,"The Giver",Secondario
224,"Meryl Streep",2014,"The Giver",Secondario
225,"Oliver Platt",1999,"Bicentennial Man",Secondario
225,"Robin Williams",1999,"Bicentennial Man",Principale
225,"Kiersten Warren",1999,"Bicentennial Man",Secondario
225,"Sam Neill",1999,"Bicentennial Man",Secondario
225,"Embeth Davidtz",1999,"Bicentennial Man",Secondario
227,"Daniel Radcliffe",2015,"Victor Frankenstein",Secondario
227,"Andrew Scott",2015,"Victor Frankenstein",Secondario
227,"Charles Dance",2015,"Victor Frankenstein",Secondario
227,"James McAvoy",2015,"Victor Frankenstein",Principale
227,"Jessica Brown Findlay",2015,"Victor Frankenstein",Secondario
228,"Rihanna",2015,"Home",Secondario
228,"Jennifer Lopez",2015,"Home",Secondario
228,"Matt Jones",2015,"Home",Secondario
228,"Jim Parsons",2015,"Home",Principale
228,"Steve Martin",2015,"Home",Secondario
230,"James Marsden",2009,"The Box",Secondario
230,"Cameron Diaz",2009,"The Box",Principale
230,"Michael Zegen",2009,"The Box",Secondario
230,"Frank Langella",2009,"The Box",Secondario
230,"James Rebhorn",2009,"The Box",Secondario
231,"John Cusack",2010,"Hot Tub Time Machine",Principale
231,"Lizzy Caplan",2010,"Hot Tub Time Machine",Secondario
231,"Rob Corddry",2010,"Hot Tub Time Machine",Secondario
231,"Clark Duke",2010,"Hot Tub Time Machine",Secondario
231,"Craig Robinson",2010,"Hot Tub Time Machine",Secondario
234,"Ryan Reynolds",2015,"Self/less",Principale
234,"Matthew Goode",2015,"Self/less",Secondario
234,"Ben Kingsley",2015,"Self/less",Secondario
234,"Natalie Martinez",2015,"Self/less",Secondario
236,"Scarlett Johansson",2014,"Lucy",Principale
236,"Morgan Freeman",2014,"Lucy",Secondario
236,"Amr Waked",2014,"Lucy",Secondario
236,"Choi Min-sik",2014,"Lucy",Secondario
236,"Julian Rhind-Tutt",2014,"Lucy",Secondario
239,"Tanya Roberts",1984,"Sheena",Principale
239,"Ted Wass",1984,"Sheena",Secondario
239,"Donovan Scott",1984,"Sheena",Secondario
239,"Elizabeth of Toro",1984,"Sheena",Secondario
239,"France Zobda",1984,"Sheena",Secondario
241,"Mark Ruffalo",2012,"The Avengers",Secondario
241,"Scarlett Johansson",2012,"The Avengers",Secondario
241,"Chris Evans",2012,"The Avengers",Secondario
241,"Robert Downey Jr.",2012,"The Avengers",Principale
241,"Chris Hemsworth",2012,"The Avengers",Secondario
242,"Adam Driver",2016,"Midnight Special",Secondario
242,"Jaeden Lieberher",2016,"Midnight Special",Secondario
242,"Kirsten Dunst",2016,"Midnight Special",Secondario
242,"Joel Edgerton",2016,"Midnight Special",Secondario
242,"Michael Shannon",2016,"Midnight Special",Principale
243,"Michael Fassbender",2016,"X-Men: Apocalypse",Secondario
243,"Oscar Isaac",2016,"X-Men: Apocalypse",Secondario
243,"Nicholas Hoult",2016,"X-Men: Apocalypse",Secondario
243,"James McAvoy",2016,"X-Men: Apocalypse",Principale
243,"Jennifer Lawrence",2016,"X-Men: Apocalypse",Secondario
245,"Michelle Monaghan",2015,"Pixels",Secondario
245,"Adam Sandler",2015,"Pixels",Principale
245,"Peter Dinklage",2015,"Pixels",Secondario
245,"Kevin James",2015,"Pixels",Secondario
245,"Josh Gad",2015,"Pixels",Secondario
246,"Jackie Earle Haley",1977,"Damnation Alley",Secondario
246,"Paul Winfield",1977,"Damnation Alley",Secondario
246,"George Peppard",1977,"Damnation Alley",Secondario
246,"Dominique Sanda",1977,"Damnation Alley",Secondario
246,"Jan-Michael Vincent",1977,"Damnation Alley",Principale
247,"Piper Perabo",2009,"Carriers",Secondario
247,"Lou Taylor Pucci",2009,"Carriers",Principale
247,"Christopher Meloni",2009,"Carriers",Secondario
247,"Chris Pine",2009,"Carriers",Secondario
247,"Emily VanCamp",2009,"Carriers",Secondario
249,"Ansel Elgort",2015,"Insurgent",Secondario
249,"Kate Winslet",2015,"Insurgent",Secondario
249,"Theo James",2015,"Insurgent",Secondario
249,"Shailene Woodley",2015,"Insurgent",Principale
249,"Miles Teller",2015,"Insurgent",Secondario
250,"Naomi Watts",2016,"Allegiant",Secondario
250,"Zoë Kravitz",2016,"Allegiant",Secondario
250,"Theo James",2016,"Allegiant",Secondario
250,"Shailene Woodley",2016,"Allegiant",Principale
250,"Miles Teller",2016,"Allegiant",Secondario
251,"Antonio Banderas",2014,"Autómata",Principale
251,"Dylan McDermott",2014,"Autómata",Secondario
251,"Tim McInnerny",2014,"Autómata",Secondario
251,"Robert Forster",2014,"Autómata",Secondario
251,"Birgitte Hjort Sørensen",2014,"Autómata",Secondario
254,"Richard O'Brien",1998,"Dark City",Secondario
254,"Rufus Sewell",1998,"Dark City",Principale
254,"William Hurt",1998,"Dark City",Secondario
254,"Kiefer Sutherland",1998,"Dark City",Secondario
254,"Jennifer Connelly",1998,"Dark City",Secondario
255,"Paul Matthews",1993,"The Thief and the Cobbler",Secondario
255,"Anthony Quayle",1993,"The Thief and the Cobbler",Secondario
255,"Vincent Price",1993,"The Thief and the Cobbler",Principale
255,"Joan Sims",1993,"The Thief and the Cobbler",Secondario
255,"Sean Connery",1993,"The Thief and the Cobbler",Secondario
256,"Abigail Breslin",2002,"Signs",Secondario
256,"Cherry Jones",2002,"Signs",Secondario
256,"Mel Gibson",2002,"Signs",Principale
256,"Rory Culkin",2002,"Signs",Secondario
256,"Joaquin Phoenix",2002,"Signs",Secondario
257,"Michael McKean",1992,"Memoirs of an Invisible Man",Secondario
257,"Sam Neill",1992,"Memoirs of an Invisible Man",Secondario
257,"Stephen Tobolowsky",1992,"Memoirs of an Invisible Man",Secondario
257,"Chevy Chase",1992,"Memoirs of an Invisible Man",Principale
257,"Daryl Hannah",1992,"Memoirs of an Invisible Man",Secondario
260,"Scarlett Johansson",2016,"Captain America: Civil War",Secondario
260,"Chris Evans",2016,"Captain America: Civil War",Principale
260,"Robert Downey Jr.",2016,"Captain America: Civil War",Secondario
260,"Anthony Mackie",2016,"Captain America: Civil War",Secondario
260,"Sebastian Stan",2016,"Captain America: Civil War",Secondario
261,"Joseph Gordon-Levitt",2010,"Inception",Secondario
261,"Tom Hardy",2010,"Inception",Secondario
261,"Ellen Page",2010,"Inception",Secondario
261,"Ken Watanabe",2010,"Inception",Secondario
261,"Leonardo DiCaprio",2010,"Inception",Principale
262,"Barry Bostwick",1982,"Megaforce",Principale
262,"Persis Khambatta",1982,"Megaforce",Secondario
262,"Michael Beck",1982,"Megaforce",Secondario
264,"Mary Elizabeth Mastrantonio",1989,"The Abyss",Secondario
264,"Todd Graff",1989,"The Abyss",Secondario
264,"Ed Harris",1989,"The Abyss",Principale
264,"Michael Biehn",1989,"The Abyss",Secondario
264,"Leo Burmester",1989,"The Abyss",Secondario
265,"Vin Diesel",2000,"Pitch Black",Principale
265,"Claudia Black",2000,"Pitch Black",Secondario
265,"Lewis Fitz-Gerald",2000,"Pitch Black",Secondario
265,"Cole Hauser",2000,"Pitch Black",Secondario
265,"Radha Mitchell",2000,"Pitch Black",Secondario
266,"Colm Feore",2004,"The Chronicles of Riddick",Secondario
266,"Vin Diesel",2004,"The Chronicles of Riddick",Principale
266,"Karl Urban",2004,"The Chronicles of Riddick",Secondario
266,"Linus Roache",2004,"The Chronicles of Riddick",Secondario
266,"Thandie Newton",2004,"The Chronicles of Riddick",Secondario
267,"Arnold Schwarzenegger",1991,"Terminator 2: Judgment Day",Principale
267,"Linda Hamilton",1991,"Terminator 2: Judgment Day",Secondario
267,"Robert Patrick",1991,"Terminator 2: Judgment Day",Secondario
267,"Michael Edwards",1991,"Terminator 2: Judgment Day",Secondario
267,"Edward Furlong",1991,"Terminator 2: Judgment Day",Secondario
269,"Matt Damon",2015,"The Martian",Principale
269,"Kristen Wiig",2015,"The Martian",Secondario
269,"Michael Peña",2015,"The Martian",Secondario
269,"Jessica Chastain",2015,"The Martian",Secondario
269,"Jeff Daniels",2015,"The Martian",Secondario
271,"Nick Cassavetes",1999,"The Astronaut's Wife",Secondario
271,"Clea DuVall",1999,"The Astronaut's Wife",Secondario
271,"Joe Morton",1999,"The Astronaut's Wife",Secondario
271,"Charlize Theron",1999,"The Astronaut's Wife",Secondario
271,"Johnny Depp",1999,"The Astronaut's Wife",Principale
275,"Arnold Schwarzenegger",2003,"Terminator 3: Rise of the Machines",Principale
275,"Claire Danes",2003,"Terminator 3: Rise of the Machines",Secondario
275,"Nick Stahl",2003,"Terminator 3: Rise of the Machines",Secondario
275,"Kristanna Loken",2003,"Terminator 3: Rise of the Machines",Secondario
275,"David Andrews",2003,"Terminator 3: Rise of the Machines",Secondario
276,"Viola Davis",2016,"Suicide Squad",Secondario
276,"Margot Robbie",2016,"Suicide Squad",Secondario
276,"Will Smith",2016,"Suicide Squad",Principale
276,"Jared Leto",2016,"Suicide Squad",Secondario
276,"Joel Kinnaman",2016,"Suicide Squad",Secondario
277,"Maika Monroe",2016,"The 5th Wave",Secondario
277,"Nick Robinson",2016,"The 5th Wave",Secondario
277,"Alex Roe",2016,"The 5th Wave",Secondario
277,"Zackary Arthur",2016,"The 5th Wave",Secondario
277,"Chloë Grace Moretz",2016,"The 5th Wave",Principale
281,"Michael York",2001,"Megiddo: The Omega Code 2",Principale
281,"Udo Kier",2001,"Megiddo: The Omega Code 2",Secondario
281,"Michael Biehn",2001,"Megiddo: The Omega Code 2",Secondario
281,"Diane Venora",2001,"Megiddo: The Omega Code 2",Secondario
281,"R. Lee Ermey",2001,"Megiddo: The Omega Code 2",Secondario
283,"Hiroki Hasegawa",2016,"??·???",Principale
283,"Kengo Kora",2016,"??·???",Secondario
283,"Matsuo Satoru",2016,"??·???",Secondario
283,"Satomi Ishihara",2016,"??·???",Secondario
283,"Yutaka Takenouchi",2016,"??·???",Secondario
284,"Forest Whitaker",2010,"Repo Men",Secondario
284,"Carice van Houten",2010,"Repo Men",Secondario
284,"Liev Schreiber",2010,"Repo Men",Secondario
284,"Alice Braga",2010,"Repo Men",Secondario
284,"Jude Law",2010,"Repo Men",Principale
291,"Sam Neill",1993,"Jurassic Park",Principale
291,"Laura Dern",1993,"Jurassic Park",Secondario
